filename,Nx,Nz,Fmin,Fmax,Dx,Dz,Ntw,Nsg,LEN,SHF,SVF,SGM-Data,TELE-Data,TRIL-Data,LEVEL-Data,GPS-Data,INSAR-Data,SURF-Data,OTHER-Data,SGM-PHImx,TELE-PHImx,TRIL-PHImx,LEVEL-PHImx,GPS-PHImx,INSAR-PHImx,SURF-PHImx,OTHER-PHImx,SGM-Rmin,TELE-Rmin,TRIL-Rmin,LEVEL-Rmin,GPS-Rmin,INSAR-Rmin,SURF-Rmin,OTHER-Rmin,BBR-Data,HR-GPS-Data,Hr-GPS-Data,InSAR-Data,Other-Data,SAT-Data,SPOT-Data,hr-GPS-Data,inSAR-Data,level-Data,tril-Data
s2012SUMATR03HAYE.fsp,15.0,6.0,999.0,999.0,6.0,3.5,999.0,1.0,999.0,999.0,999,0.0,84.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2012SUMATR04HAYE.fsp,31.0,7.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,100.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.61,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2012SUMATR05HAYE.fsp,31.0,7.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,100.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.61,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2012SUMATR06HAYE.fsp,22.0,8.0,0.0,1.0,15.0,6.0,8.0,1.0,3.6,1.8,asymetriccosine,0.0,56.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.06,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2013ALASKA01HAYE.fsp,32.0,6.0,0.0,1.0,5.0,4.0,5.0,1.0,2.0,1.0,asymetriccosine,0.0,61.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.76,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2013FIJIIS01HAYE.fsp,17.0,17.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,81.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2013KHASHI01HAYE.fsp,18.0,19.0,0.0,1.0,8.0,5.7,8.0,1.0,1.6,0.8,asymetriccosine,0.0,63.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.67,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2013KHASHI01WEIx.fsp,19.0,11.0,999.0,999.0,10.0,5.0,999.0,1.0,999.0,999.0,999,0.0,33.0,NaN,NaN,0.0,NaN,NaN,999.0,0.0,999.0,0.0,0.0,0.0,0.0,999.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,999.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2013OKHOTS01YExx.fsp,13.0,4.0,0.5,2.0,15.0,15.0,4.0,1.0,2.0,2.0,symm.traingles,0.0,284.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,0.0,NaN,0.0,NaN
s2013SANTAC01HAYE.fsp,20.0,13.0,0.0,1.0,13.0,11.0,5.0,1.0,3.6,1.8,asymetriccosine,0.0,43.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.26,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2013SANTAC01LAYx.fsp,16.0,10.0,0.01,1.0,9.0,9.0,7.0,1.0,2.0,2.0,symm.traingles,0.0,61.0,NaN,NaN,0.0,NaN,NaN,999.0,0.0,999.0,0.0,0.0,0.0,0.0,999.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,999.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,0.0,NaN,0.0,NaN
s2013SCOTIA01HAYE.fsp,28.0,10.0,999.0,999.0,14.0,5.0,999.0,1.0,999.0,999.0,unknown,0.0,92.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,0.0,NaN,0.0,NaN
s2013SCOTIA02HAYE.fsp,28.0,10.0,0.0,1.0,14.0,5.0,8.0,1.0,3.6,1.8,asymetriccosine,0.0,50.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s20142014SO01GALL.fsp,20.0,16.0,0.05,0.5,0.75,0.62,21.0,1.0,0.4,0.4,delta,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2014IQUIQU01WEIx.fsp,19.0,16.0,999.0,999.0,15.0,10.0,0.0,1.0,0.0,0.0,999,0.0,91.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,0.0,NaN,0.0,NaN
s2014OFFCOA01HAYE.fsp,14.0,15.0,0.0,1.0,5.0,5.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,78.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2014OFFCOA02HAYE.fsp,14.0,15.0,0.0,1.0,5.0,5.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,78.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2015GORKHA01HAYE.fsp,23.0,24.0,0.0,1.0,8.4,7.0,6.0,1.0,2.0,1.0,asymetriccosine,0.0,90.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.58,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2015GORKHA01KOBA.fsp,18.0,11.0,0.01,0.4,10.0,10.0,6.0,1.0,3.0,0.0,box-car,6.0,37.0,0.0,0.0,6.0,21.0,0.0,0.0,999.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2015GORKHA01YAGI.fsp,20.0,11.0,0.0,0.36,8.0,8.0,34.0,1.0,28.0,0.8,multiwin,0.0,52.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2015HINDUK01HAYE.fsp,17.0,12.0,0.0,1.0,6.0,6.0,8.0,1.0,1.6,0.8,asymetriccosine,0.0,158.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.82,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2015ILLAPE01HAYE.fsp,25.0,18.0,0.0,1.0,12.0,8.8,8.0,1.0,3.2,1.6,asymetriccosine,0.0,93.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2015ILLAPE01OKUW.fsp,19.0,13.0,0.0,0.36,10.0,10.0,34.0,1.0,35.0,1.0,multiwin,0.0,42.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2015IRIANJ01HAYE.fsp,13.0,17.0,0.0,1.0,5.0,4.3,5.0,1.0,3.2,1.6,asymetriccosine,0.0,45.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.09,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2015NEPALx01HAYE.fsp,25.0,21.0,0.0,1.0,5.0,3.9,8.0,1.0,1.6,0.8,asymetriccosine,0.0,70.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.71,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2015NEWBRI02HAYE.fsp,15.0,15.0,0.0,1.0,10.0,10.0,5.0,1.0,2.0,1.0,asymetriccosine,0.0,71.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.07,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2015NORTHE01HAYE.fsp,17.0,11.0,0.0,1.0,5.0,3.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,54.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2015SOLOMO01HAYE.fsp,21.0,10.0,0.0,1.0,5.0,3.5,5.0,1.0,1.6,0.8,asymetriccosine,0.0,44.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.04,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2015SOLOMO02HAYE.fsp,18.0,14.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,44.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.04,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2015SOUTHE01HAYE.fsp,19.0,21.0,0.0,1.0,5.0,3.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,49.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.56,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016ALASKA01HAYE.fsp,10.0,15.0,0.0,1.0,5.0,3.5,5.0,1.0,1.6,0.8,Asymetriccosine,0.0,72.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,33.29,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,0.0,NaN,0.0,NaN
s2016AMATRI01PIZZ.fsp,30.0,12.0,0.05,0.5,1.2,1.0,21.0,1.0,0.4,0.4,delta,20.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2016ASCENS01HAYE.fsp,22.0,5.0,0.0,1.0,5.0,3.3,5.0,1.0,1.8,0.9,asymetriccosine,0.0,59.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016CHILES01HAYE.fsp,15.0,22.0,0.0,1.0,8.0,7.0,5.0,1.0,1.8,0.9,asymetriccosine,0.0,49.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016KAMCHA01HAYE.fsp,15.0,15.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,77.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016KAMCHA02HAYE.fsp,15.0,15.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,77.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016KUMAMO01ASAN.fsp,14.0,13.0,0.05,1.0,1.0,1.0,5.0,1.0,1.0,0.5,smooth,13.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2016KUMAMO01HAYE.fsp,18.0,9.0,0.0,1.0,5.0,2.9,5.0,1.0,1.6,0.8,asymetriccosine,0.0,62.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016KUMAMO01YAGI.fsp,28.0,10.0,0.0,0.56,2.0,2.0,49.0,1.0,15.0,0.3,multiwin,0.0,27.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2016LOYALT01HAYE.fsp,18.0,5.0,0.0,1.0,5.0,5.75,5.0,1.0,1.6,0.8,asymetriccosine,0.0,33.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.38,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016MARIAN01HAYE.fsp,17.0,17.0,0.0,1.0,7.0,7.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,67.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016MARIAN02HAYE.fsp,17.0,17.0,0.0,1.0,7.0,7.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,67.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016NEARCO01HAYE.fsp,15.0,16.0,0.0,1.0,14.0,10.0,5.0,1.0,2.2,1.1,asymetriccosine,0.0,52.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016NORCIA01PIZZ.fsp,30.0,13.0,0.05,0.5,1.2,1.0,31.0,1.0,0.4,0.4,delta,34.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2016OFFE.C01HAYE.fsp,24.0,16.0,0.0,1.0,5.0,4.5,5.0,1.0,1.6,0.8,asymetriccosine,0.0,30.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016SOLOMO01HAYE.fsp,19.0,15.0,0.0,1.0,7.0,5.8,5.0,1.0,1.6,0.8,asymetriccosine,0.0,90.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.72,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016SOUTHG01HAYE.fsp,18.0,10.0,0.0,1.0,5.0,3.6,5.0,1.0,1.6,0.8,asymetriccosine,0.0,47.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016SOUTHS01HAYE.fsp,15.0,21.0,0.0,1.0,5.0,3.5,5.0,1.0,1.6,0.8,asymetriccosine,0.0,60.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.76,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016SOUTHW01HAYE.fsp,25.0,9.0,0.0,1.0,10.0,5.0,8.0,1.0,2.2,1.1,asymetriccosine,0.0,72.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016SOUTHW02HAYE.fsp,25.0,9.0,0.0,1.0,10.0,5.0,8.0,1.0,2.2,1.1,asymetriccosine,0.0,72.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2016USSITA01PIZZ.fsp,25.0,13.0,0.05,0.5,1.2,1.0,21.0,1.0,0.4,0.4,delta,26.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2016VANUAT01HAYE.fsp,11.0,13.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,26.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.96,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2017CAMPOT01CHEL.fsp,14.0,12.0,999.0,999.0,1.5,1.5,999.0,1.0,999.0,0.0,geodetic,0.0,0.0,0.0,0.0,48.0,3259.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2017CHIAPA01OKUW.fsp,29.0,13.0,0.0,0.21,5.0,5.0,39.0,1.0,50.0,0.8,multiwin,0.0,34.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2017SOLOMO01HAYE.fsp,15.0,15.0,0.0,1.0,8.0,7.0,5.0,1.0,1.8,0.9,asymetriccosine,0.0,51.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.16,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2017SOLOMO02HAYE.fsp,15.0,15.0,0.0,1.0,8.0,7.0,5.0,1.0,1.8,0.9,asymetriccosine,0.0,51.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.16,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2018IBURIH02KOBA.fsp,7.0,10.0,0.05,0.4,3.0,3.0,5.0,1.0,1.0,0.0,box-car,11.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2020ELAZIĞ01GALL.fsp,50.0,20.0,0.05,0.15,1.5,1.0,63.0,1.0,0.4,0.4,delta,24.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2020SAMOSI01SUNx.fsp,34.0,11.0,0.0,1.0,3.0,3.0,5.0,1.0,999.0,999.0,unknown,999.0,NaN,NaN,NaN,999.0,999.0,NaN,NaN,999.0,999.0,999.0,NaN,NaN,NaN,NaN,NaN,999.0,999.0,999.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2020SAMOSx01PLIC.fsp,40.0,12.0,0.02,0.15,2.5,2.0,41.0,1.0,0.5,0.5,delta,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
